linetype	x	showSelectedlegendlinetype	PANEL	group
solid	2.92462311557789	prediction	7	1397
solid	2.94974874371859	prediction	7	1398
solid	2.9748743718593	prediction	7	1399
solid	3	prediction	7	1400
solid	-2	prediction	8	1401
solid	-1.9748743718593	prediction	8	1402
solid	-1.94974874371859	prediction	8	1403
solid	-1.92462311557789	prediction	8	1404
solid	-1.89949748743719	prediction	8	1405
solid	-1.87437185929648	prediction	8	1406
solid	-1.84924623115578	prediction	8	1407
solid	-1.82412060301508	prediction	8	1408
solid	-1.79899497487437	prediction	8	1409
solid	-1.77386934673367	prediction	8	1410
solid	-1.74874371859296	prediction	8	1411
solid	-1.72361809045226	prediction	8	1412
solid	-1.69849246231156	prediction	8	1413
solid	-1.67336683417085	prediction	8	1414
solid	-1.64824120603015	prediction	8	1415
solid	-1.62311557788945	prediction	8	1416
solid	-1.59798994974874	prediction	8	1417
solid	-1.57286432160804	prediction	8	1418
solid	-1.54773869346734	prediction	8	1419
solid	-1.52261306532663	prediction	8	1420
solid	-1.49748743718593	prediction	8	1421
solid	-1.47236180904523	prediction	8	1422
solid	-1.44723618090452	prediction	8	1423
solid	-1.42211055276382	prediction	8	1424
solid	-1.39698492462312	prediction	8	1425
solid	-1.37185929648241	prediction	8	1426
solid	-1.34673366834171	prediction	8	1427
solid	-1.32160804020101	prediction	8	1428
solid	-1.2964824120603	prediction	8	1429
solid	-1.2713567839196	prediction	8	1430
solid	-1.24623115577889	prediction	8	1431
solid	-1.22110552763819	prediction	8	1432
solid	-1.19597989949749	prediction	8	1433
solid	-1.17085427135678	prediction	8	1434
solid	-1.14572864321608	prediction	8	1435
solid	-1.12060301507538	prediction	8	1436
solid	-1.09547738693467	prediction	8	1437
solid	-1.07035175879397	prediction	8	1438
solid	-1.04522613065327	prediction	8	1439
solid	-1.02010050251256	prediction	8	1440
solid	-0.994974874371859	prediction	8	1441
solid	-0.969849246231156	prediction	8	1442
solid	-0.944723618090452	prediction	8	1443
solid	-0.919597989949749	prediction	8	1444
solid	-0.894472361809045	prediction	8	1445
solid	-0.869346733668342	prediction	8	1446
solid	-0.844221105527638	prediction	8	1447
solid	-0.819095477386935	prediction	8	1448
solid	-0.793969849246231	prediction	8	1449
solid	-0.768844221105528	prediction	8	1450
solid	-0.743718592964824	prediction	8	1451
solid	-0.71859296482412	prediction	8	1452
solid	-0.693467336683417	prediction	8	1453
solid	-0.668341708542713	prediction	8	1454
solid	-0.64321608040201	prediction	8	1455
solid	-0.618090452261306	prediction	8	1456
solid	-0.592964824120603	prediction	8	1457
solid	-0.567839195979899	prediction	8	1458
solid	-0.542713567839196	prediction	8	1459
solid	-0.517587939698492	prediction	8	1460
solid	-0.492462311557789	prediction	8	1461
solid	-0.467336683417085	prediction	8	1462
solid	-0.442211055276382	prediction	8	1463
solid	-0.417085427135678	prediction	8	1464
solid	-0.391959798994975	prediction	8	1465
solid	-0.366834170854271	prediction	8	1466
solid	-0.341708542713568	prediction	8	1467
solid	-0.316582914572864	prediction	8	1468
solid	-0.291457286432161	prediction	8	1469
solid	-0.266331658291457	prediction	8	1470
solid	-0.241206030150754	prediction	8	1471
solid	-0.21608040201005	prediction	8	1472
solid	-0.190954773869347	prediction	8	1473
solid	-0.165829145728643	prediction	8	1474
solid	-0.14070351758794	prediction	8	1475
solid	-0.115577889447236	prediction	8	1476
solid	-0.0904522613065326	prediction	8	1477
solid	-0.0653266331658291	prediction	8	1478
solid	-0.0402010050251256	prediction	8	1479
solid	-0.0150753768844221	prediction	8	1480
solid	0.0100502512562817	prediction	8	1481
solid	0.0351758793969852	prediction	8	1482
solid	0.0603015075376887	prediction	8	1483
solid	0.0854271356783922	prediction	8	1484
solid	0.110552763819096	prediction	8	1485
solid	0.135678391959799	prediction	8	1486
solid	0.160804020100503	prediction	8	1487
solid	0.185929648241206	prediction	8	1488
solid	0.21105527638191	prediction	8	1489
solid	0.236180904522613	prediction	8	1490
solid	0.261306532663317	prediction	8	1491
solid	0.28643216080402	prediction	8	1492
solid	0.311557788944724	prediction	8	1493
solid	0.336683417085427	prediction	8	1494
solid	0.361809045226131	prediction	8	1495
solid	0.386934673366834	prediction	8	1496
solid	0.412060301507538	prediction	8	1497
solid	0.437185929648241	prediction	8	1498
solid	0.462311557788945	prediction	8	1499
solid	0.487437185929648	prediction	8	1500
solid	0.512562814070352	prediction	8	1501
solid	0.537688442211055	prediction	8	1502
solid	0.562814070351759	prediction	8	1503
solid	0.587939698492463	prediction	8	1504
solid	0.613065326633166	prediction	8	1505
solid	0.63819095477387	prediction	8	1506
solid	0.663316582914573	prediction	8	1507
solid	0.688442211055277	prediction	8	1508
solid	0.71356783919598	prediction	8	1509
solid	0.738693467336684	prediction	8	1510
solid	0.763819095477387	prediction	8	1511
solid	0.788944723618091	prediction	8	1512
solid	0.814070351758794	prediction	8	1513
solid	0.839195979899498	prediction	8	1514
solid	0.864321608040201	prediction	8	1515
solid	0.889447236180905	prediction	8	1516
solid	0.914572864321608	prediction	8	1517
solid	0.939698492462312	prediction	8	1518
solid	0.964824120603015	prediction	8	1519
solid	0.989949748743719	prediction	8	1520
solid	1.01507537688442	prediction	8	1521
solid	1.04020100502513	prediction	8	1522
solid	1.06532663316583	prediction	8	1523
solid	1.09045226130653	prediction	8	1524
solid	1.11557788944724	prediction	8	1525
solid	1.14070351758794	prediction	8	1526
solid	1.16582914572864	prediction	8	1527
solid	1.19095477386935	prediction	8	1528
solid	1.21608040201005	prediction	8	1529
solid	1.24120603015075	prediction	8	1530
solid	1.26633165829146	prediction	8	1531
solid	1.29145728643216	prediction	8	1532
solid	1.31658291457286	prediction	8	1533
solid	1.34170854271357	prediction	8	1534
solid	1.36683417085427	prediction	8	1535
solid	1.39195979899498	prediction	8	1536
solid	1.41708542713568	prediction	8	1537
solid	1.44221105527638	prediction	8	1538
solid	1.46733668341709	prediction	8	1539
solid	1.49246231155779	prediction	8	1540
solid	1.51758793969849	prediction	8	1541
solid	1.5427135678392	prediction	8	1542
solid	1.5678391959799	prediction	8	1543
solid	1.5929648241206	prediction	8	1544
solid	1.61809045226131	prediction	8	1545
solid	1.64321608040201	prediction	8	1546
solid	1.66834170854271	prediction	8	1547
solid	1.69346733668342	prediction	8	1548
solid	1.71859296482412	prediction	8	1549
solid	1.74371859296482	prediction	8	1550
solid	1.76884422110553	prediction	8	1551
solid	1.79396984924623	prediction	8	1552
solid	1.81909547738693	prediction	8	1553
solid	1.84422110552764	prediction	8	1554
solid	1.86934673366834	prediction	8	1555
solid	1.89447236180905	prediction	8	1556
solid	1.91959798994975	prediction	8	1557
solid	1.94472361809045	prediction	8	1558
solid	1.96984924623116	prediction	8	1559
solid	1.99497487437186	prediction	8	1560
solid	2.02010050251256	prediction	8	1561
solid	2.04522613065327	prediction	8	1562
solid	2.07035175879397	prediction	8	1563
solid	2.09547738693467	prediction	8	1564
solid	2.12060301507538	prediction	8	1565
solid	2.14572864321608	prediction	8	1566
solid	2.17085427135678	prediction	8	1567
solid	2.19597989949749	prediction	8	1568
solid	2.22110552763819	prediction	8	1569
solid	2.24623115577889	prediction	8	1570
solid	2.2713567839196	prediction	8	1571
solid	2.2964824120603	prediction	8	1572
solid	2.32160804020101	prediction	8	1573
solid	2.34673366834171	prediction	8	1574
solid	2.37185929648241	prediction	8	1575
solid	2.39698492462312	prediction	8	1576
solid	2.42211055276382	prediction	8	1577
solid	2.44723618090452	prediction	8	1578
solid	2.47236180904523	prediction	8	1579
solid	2.49748743718593	prediction	8	1580
solid	2.52261306532663	prediction	8	1581
solid	2.54773869346734	prediction	8	1582
solid	2.57286432160804	prediction	8	1583
solid	2.59798994974874	prediction	8	1584
solid	2.62311557788945	prediction	8	1585
solid	2.64824120603015	prediction	8	1586
solid	2.67336683417085	prediction	8	1587
solid	2.69849246231156	prediction	8	1588
solid	2.72361809045226	prediction	8	1589
solid	2.74874371859296	prediction	8	1590
solid	2.77386934673367	prediction	8	1591
solid	2.79899497487437	prediction	8	1592
solid	2.82412060301508	prediction	8	1593
solid	2.84924623115578	prediction	8	1594
solid	2.87437185929648	prediction	8	1595
solid	2.89949748743719	prediction	8	1596
solid	2.92462311557789	prediction	8	1597
solid	2.94974874371859	prediction	8	1598
solid	2.9748743718593	prediction	8	1599
solid	3	prediction	8	1600
